,artist,album_name,rating,album_link,genre,Unnamed: 0
174,['Khotin'],['Release Spirit'],['7.3'],['https://pitchfork.com/reviews/albums/khotin-release-spirit/'],['electronic'],
175,['Erika'],['Anevite Void'],['7.2'],['https://pitchfork.com/reviews/albums/erika-anevite-void/'],['electronic'],
176,['Two Shell'],['lil spirits'],['6.9'],['https://pitchfork.com/reviews/albums/two-shell-lil-spirits/'],['electronic'],
177,['Loscil'],['Colours of Air'],['7.3'],['https://pitchfork.com/reviews/albums/loscil-lawrence-english-colours-of-air/'],['electronic'],
178,['Toumba'],['Petals EP'],['7.6'],['https://pitchfork.com/reviews/albums/toumba-petals-ep/'],['electronic'],
179,['Young Fathers'],['Heavy Heavy'],['7.5'],['https://pitchfork.com/reviews/albums/young-fathers-heavy-heavy/'],['electronic'],
180,['Kassem Mosse'],['workshop 32'],['7.7'],['https://pitchfork.com/reviews/albums/kassem-mosse-workshop-32/'],['electronic'],
181,['Jonah Yano'],['Portrait of a Dog\xa0'],['7.3'],['https://pitchfork.com/reviews/albums/jonah-yano-portrait-of-a-dog/'],['electronic'],
182,['SG Lewis'],['AudioLust & HigherLove'],['6.0'],['https://pitchfork.com/reviews/albums/sg-lewis-audiolust-and-higherlove/'],['electronic'],
183,['Ruhail Qaisar'],['Fatima'],['7.8'],['https://pitchfork.com/reviews/albums/ruhail-qaisar-fatima/'],['electronic'],
184,['We Are Scientists'],['Lobes'],['6.0'],['https://pitchfork.com/reviews/albums/we-are-scientists-lobes/'],['electronic'],
185,['Strategy'],['Graffiti in Space'],['7.4'],['https://pitchfork.com/reviews/albums/strategy-graffiti-in-space/'],['electronic'],
186,['Rian Treanor'],['Saccades'],['7.7'],['https://pitchfork.com/reviews/albums/rian-treanor-ocen-saccades/'],['electronic'],
187,['Tujiko Noriko'],['Cr\u200bé\u200bpuscule I & II'],['8.0'],['https://pitchfork.com/reviews/albums/tujiko-noriko-crepuscule-i-ii/'],['electronic'],
188,['Itoa'],['Oh No EP'],['7.4'],['https://pitchfork.com/reviews/albums/itoa-oh-no-ep/'],['electronic'],
189,['Gold Panda'],['The Work\xa0'],['7.0'],['https://pitchfork.com/reviews/albums/gold-panda-the-work/'],['electronic'],
190,['Ryoji Ikeda'],['Ultratronics'],['7.5'],['https://pitchfork.com/reviews/albums/ryoji-ikeda-ultratronics/'],['electronic'],
191,['PinkPantheress'],['Take Me Home EP'],['6.8'],['https://pitchfork.com/reviews/albums/pinkpantheress-take-me-home-ep/'],['electronic'],
192,['Carla dal Forno'],['Come Around'],['7.0'],['https://pitchfork.com/reviews/albums/carla-dal-forno-come-around/'],['electronic'],
193,['Stefan Goldmann '],['Call and Response'],['6.8'],['https://pitchfork.com/reviews/albums/stefan-goldmann-call-and-response/'],['electronic'],
194,['100 gecs'],['Snake Eyes EP'],['5.6'],['https://pitchfork.com/reviews/albums/100-gecs-snake-eyes-ep/'],['electronic'],
195,['Lotus Eater'],['Plasma'],['7.4'],['https://pitchfork.com/reviews/albums/lotus-eater-plasma/'],['electronic'],
196,['Pulse Emitter'],['Dusk'],['7.6'],['https://pitchfork.com/reviews/albums/pulse-emitter-dusk/'],['electronic'],
197,['Ernest Hood'],['Back to the Woodlands'],['7.2'],['https://pitchfork.com/reviews/albums/ernest-hood-back-to-the-woodlands/'],['electronic'],
198,['Galcher Lustwerk'],['100% Galcher'],['8.2'],['https://pitchfork.com/reviews/albums/galcher-lustwerk-100-galcher/'],['electronic'],
199,['Ben Frost'],['Broken Spectre'],['7.4'],['https://pitchfork.com/reviews/albums/ben-frost-broken-spectre/'],['electronic'],
200,['Ulla'],['foam'],['7.6'],['https://pitchfork.com/reviews/albums/ulla-foam/'],['electronic'],
201,['Honey Dijon'],['Black Girl Magic\xa0'],['7.7'],['https://pitchfork.com/reviews/albums/honey-dijon-black-girl-magic/'],['electronic'],
202,['Pole'],['Tempus'],['7.0'],['https://pitchfork.com/reviews/albums/pole-tempus/'],['electronic'],
203,['Mount Kimbie'],['MK 3.5: Die Cuts | City Planning'],['6.7'],['https://pitchfork.com/reviews/albums/mount-kimbie-mk-35-die-cuts-or-city-planning/'],['electronic'],
204,['The Soft Pink Truth'],['Is It Going to Get Any Deeper Than This?'],['7.8'],['https://pitchfork.com/reviews/albums/the-soft-pink-truth-is-it-going-to-get-any-deeper-than-this/'],['electronic'],
205,['Elite Gymnastics'],['snow flakes 2022'],['7.3'],['https://pitchfork.com/reviews/albums/elite-gynmastics-snow-flakes-2022/'],['electronic'],
206,['Theo Parrish'],['DJ-Kicks: Theo Parrish'],['8.0'],['https://pitchfork.com/reviews/albums/theo-parrish-dj-kicks-theo-parrish/'],['electronic'],
207,['Fred again..'],['Actual Life 3 (January 1 - September 9 2022)\xa0'],['5.9'],['https://pitchfork.com/reviews/albums/fred-again-actual-life-3-january-1-september-9-2022/'],['electronic'],
208,['Junior Boys'],['Waiting Game\xa0'],['7.0'],['https://pitchfork.com/reviews/albums/junior-boys-waiting-game/'],['electronic'],
209,['Loshh'],['akọle EP'],['7.0'],['https://pitchfork.com/reviews/albums/loshh-akle-ep/'],['electronic'],
210,['Ariel Zetina'],['Cyclorama'],['7.7'],['https://pitchfork.com/reviews/albums/ariel-zetina-cyclorama/'],['electronic'],
211,['Burial'],['Streetlands EP'],['6.9'],['https://pitchfork.com/reviews/albums/burial-streetlands-ep/'],['electronic'],
212,['Hagop Tchaparian'],['Bolts'],['7.6'],['https://pitchfork.com/reviews/albums/hagop-tchaparian-bolts/'],['electronic'],
213,['Loraine James'],['Building Something Beautiful for Me'],['6.9'],['https://pitchfork.com/reviews/albums/loraine-james-building-something-beautiful-for-me/'],['electronic'],
214,['Soft Cell'],['Non-Stop Erotic Cabaret'],['8.5'],['https://pitchfork.com/reviews/albums/soft-cell-non-stop-erotic-cabaret/'],['electronic'],
215,['Brian Eno'],['FOREVERANDEVERNOMORE\xa0'],['7.5'],['https://pitchfork.com/reviews/albums/brian-eno-foreverandevernomore/'],['electronic'],
216,['Rival Consoles'],['Now Is'],['6.7'],['https://pitchfork.com/reviews/albums/rival-consoles-now-is/'],['electronic'],
217,['TSHA'],['Capricorn Sun'],['7.2'],['https://pitchfork.com/reviews/albums/tsha-capricorn-sun/'],['electronic'],
218,['Daphni'],['Cherry'],['8.2'],['https://pitchfork.com/reviews/albums/daphni-cherry/'],['electronic'],
219,['Shygirl '],['Nymph'],['8.0'],['https://pitchfork.com/reviews/albums/shygirl-nymph/'],['electronic'],
220,['Emeralds'],['Solar Bridge'],['8.0'],['https://pitchfork.com/reviews/albums/emeralds-solar-bridge/'],['electronic'],
221,['Deepchord'],['Functional Designs\xa0'],['7.0'],['https://pitchfork.com/reviews/albums/deepchord-functional-designs/'],['electronic'],
222,['Björk'],['Fossora'],['8.4'],['https://pitchfork.com/reviews/albums/bjork-fossora/'],['electronic'],
223,['Cam’ron'],['U Wasn’t There'],['7.0'],['https://pitchfork.com/reviews/albums/camron-u-wasnt-there/'],['electronic'],
224,['DJ Q'],['Est. 2003'],['7.1'],['https://pitchfork.com/reviews/albums/dj-q-est-2003/'],['electronic'],
225,['Nils Frahm'],['Music for Animals'],['6.4'],['https://pitchfork.com/reviews/albums/nils-frahm-music-for-animals/'],['electronic'],
226,['death’s dynamic shroud'],['Darklife'],['7.4'],['https://pitchfork.com/reviews/albums/deaths-dynamic-shroud-darklife/'],['electronic'],
227,['Ela Minus'],['♡ EP'],['7.6'],['https://pitchfork.com/reviews/albums/ela-minus-dj-python-corazon-ep/'],['electronic'],
228,['Mura Masa'],['demon time'],['6.8'],['https://pitchfork.com/reviews/albums/mura-masa-demon-time/'],['electronic'],
229,['Lyzza'],['Mosquito'],['6.8'],['https://pitchfork.com/reviews/albums/lyzza-mosquito/'],['electronic'],
230,['James Devane'],['Beauty Is Useless'],['7.4'],['https://pitchfork.com/reviews/albums/james-devane-beauty-is-useless/'],['electronic'],
231,['Amateur Hour'],['Krökta Tankar och Brända Vanor'],['7.6'],['https://pitchfork.com/reviews/albums/amateur-hour-krokta-tankar-och-branda-vanor/'],['electronic'],
232,['Sarah Davachi'],['Two Sisters\xa0'],['7.7'],['https://pitchfork.com/reviews/albums/sarah-davachi-two-sisters/'],['electronic'],
233,['Jockstrap'],['I Love You Jennifer B'],['8.4'],['https://pitchfork.com/reviews/albums/jockstrap-i-love-you-jennifer-b/'],['electronic'],
234,['Born Under a Rhyming Planet'],['Diagonals'],['7.5'],['https://pitchfork.com/reviews/albums/born-under-a-rhyming-planet-diagonals/'],['electronic'],
235,['Iceblink'],['Carpet Cocoon'],['7.4'],['https://pitchfork.com/reviews/albums/inkblot-carpet-cocoon/'],['electronic'],
236,['Moth Cock'],['Whipped Stream and Other Earthly Delights\xa0'],['7.2'],['https://pitchfork.com/reviews/albums/moth-cock-whipped-stream-and-other-earthly-delights/'],['electronic'],
237,['Pantha du Prince'],['Garden Gaia'],['6.7'],['https://pitchfork.com/reviews/albums/pantha-du-prince-garden-gaia/'],['electronic'],
238,['William Orbit'],['The Painter'],['5.8'],['https://pitchfork.com/reviews/albums/william-orbit-the-painter/'],['electronic'],
