,artist,album_name,rating,album_link,genre,Unnamed: 0
148,['Sufjan Stevens'],['A Beginner’s Mind'],['6.7'],['https://pitchfork.com/reviews/albums/sufjan-stevens-angelo-de-augustine-a-beginners-mind/'],['folk'],
149,['Mickey Guyton'],['Remember Her Name'],['7.0'],['https://pitchfork.com/reviews/albums/mickey-guyton-remember-her-name/'],['folk'],
150,['Bobbie Gentry'],['The Delta Sweete'],['8.7'],['https://pitchfork.com/reviews/albums/bobbie-gentry-the-delta-sweete/'],['folk'],
151,['Kacey Musgraves'],['star-crossed'],['7.7'],['https://pitchfork.com/reviews/albums/kacey-musgraves-star-crossed/'],['folk'],
152,['Madi Diaz'],['History of a Feeling'],['7.5'],['https://pitchfork.com/reviews/albums/madi-diaz-history-of-a-feeling/'],['folk'],
153,['Steve Gunn'],['Other You'],['8.0'],['https://pitchfork.com/reviews/albums/steve-gunn-other-you/'],['folk'],
154,['Nathan Salsburg'],['Psalms'],['7.3'],['https://pitchfork.com/reviews/albums/nathan-salsburg-psalms/'],['folk'],
155,['Marisa Anderson'],['Lost Futures'],['7.0'],['https://pitchfork.com/reviews/albums/marisa-anderson-william-tyler-lost-futures/'],['folk'],
156,['James McMurtry'],['The Horses and the Hounds'],['8.0'],['https://pitchfork.com/reviews/albums/james-mcmurtry-the-horses-and-the-hounds/'],['folk'],
157,['Sierra Ferrell'],['Long Time Coming'],['7.6'],['https://pitchfork.com/reviews/albums/sierra-ferrell-long-time-coming/'],['folk'],
158,['Sturgill Simpson'],['The Ballad of Dood and Juanita'],['7.4'],['https://pitchfork.com/reviews/albums/sturgill-simpson-the-ballad-of-dood-and-juanita/'],['folk'],
159,['Devendra Banhart'],['Refuge'],['6.2'],['https://pitchfork.com/reviews/albums/devendra-banhart-noah-georgeson-refuge/'],['folk'],
160,['Les Filles de Illighadad'],['At Pioneer Works'],['8.0'],['https://pitchfork.com/reviews/albums/les-filles-de-illighadad-at-pioneer-works/'],['folk'],
161,['Dot Allison'],['Heart-Shaped Scars'],['6.9'],['https://pitchfork.com/reviews/albums/dot-allison-heart-shaped-scars/'],['folk'],
162,['Shirley Collins'],['Crowlink EP'],['7.4'],['https://pitchfork.com/reviews/albums/shirley-collins-crowlink-ep/'],['folk'],
163,['Maxine Funke'],['Seance'],['7.8'],['https://pitchfork.com/reviews/albums/maxine-funke-seance/'],['folk'],
164,['Jodi'],['Blue Heron'],['5.8'],['https://pitchfork.com/reviews/albums/jodi-blue-heron/'],['folk'],
165,['Hiss Golden Messenger'],['Quietly Blowing It'],['5.5'],['https://pitchfork.com/reviews/albums/hiss-golden-messenger-quietly-blowing-it/'],['folk'],
166,['Maple Glider'],['To Enjoy Is the Only Thing'],['7.4'],['https://pitchfork.com/reviews/albums/maple-glider-to-enjoy-is-the-only-thing/'],['folk'],
167,['Faye Webster'],['I Know I’m Funny haha'],['8.4'],['https://pitchfork.com/reviews/albums/faye-webster-i-know-im-funny-haha/'],['folk'],
