,artist,album_name,rating,album_link,genre,Unnamed: 0
151,['Gil Scott-Heron'],['Pieces of a Man'],['9.0'],['https://pitchfork.com/reviews/albums/gil-scott-heron-pieces-of-a-man/'],['jazz'],
152,"['Jusell, Prymek, Sage, Shiroishi']",['Fuubutsushi (風物詩)'],['7.4'],['https://pitchfork.com/reviews/albums/jusell-prymek-sage-shiroishi-fuubutsushi/'],['jazz'],
153,['Dezron Douglas'],['Force Majeure'],['7.6'],['https://pitchfork.com/reviews/albums/dezron-douglas-brandee-younger-force-majeure/'],['jazz'],
154,['Rob Mazurek'],['Dimensional Stardust'],['8.0'],['https://pitchfork.com/reviews/albums/rob-mazurek-exploding-star-orchestra-dimensional-stardust/'],['jazz'],
155,['Badge Époque Ensemble'],['Self Help'],['7.6'],['https://pitchfork.com/reviews/albums/badge-epoque-ensemble-self-help/'],['jazz'],
156,['John Lee Hooker'],['It Serve You Right to Suffer'],['8.6'],['https://pitchfork.com/reviews/albums/john-lee-hooker-it-serve-you-right-to-suffer/'],['jazz'],
157,['The Nels Cline Singers'],['Share the Wealth'],['7.6'],['https://pitchfork.com/reviews/albums/the-nels-cline-singers-share-the-wealth/'],['jazz'],
158,['Angel Bat Dawid'],['LIVE'],['8.4'],['https://pitchfork.com/reviews/albums/angel-bat-dawid-tha-brothahood-live/'],['jazz'],
159,['Nate Wooley'],['Seven Storey Mountain VI'],['7.8'],['https://pitchfork.com/reviews/albums/nate-wooley-seven-storey-mountain-vi/'],['jazz'],
160,['Kahil El’Zabar'],['America the Beautiful'],['7.8'],['https://pitchfork.com/reviews/albums/kahil-elzabar-america-the-beautiful/'],['jazz'],
161,['Sen Morimoto'],['Sen Morimoto'],['7.3'],['https://pitchfork.com/reviews/albums/sen-morimoto-sen-morimoto/'],['jazz'],
162,['SPAZA'],['UPRIZE!'],['7.8'],['https://pitchfork.com/reviews/albums/spaza-uprize/'],['jazz'],
163,['Freestyle Fellowship'],['Innercity Griots'],['9.0'],['https://pitchfork.com/reviews/albums/freestyle-fellowship-innercity-griots/'],['jazz'],
164,['Thelonious Monk'],['Palo Alto'],['9.1'],['https://pitchfork.com/reviews/albums/thelonious-monk-palo-alto/'],['jazz'],
165,['Jackson / Baker / Kirshner'],['So Glossy and So Thin'],['7.9'],['https://pitchfork.com/reviews/albums/jackson-baker-kirshner-so-glossy-and-so-thin/'],['jazz'],
166,['Takuya Kuroda'],['Fly Moon Die Soon'],['7.2'],['https://pitchfork.com/reviews/albums/takuya-kuroda-fly-moon-die-soon/'],['jazz'],
167,['Alan Braufman'],['The Fire Still Burns'],['7.8'],['https://pitchfork.com/reviews/albums/alan-braufman-the-fire-still-burns/'],['jazz'],
168,['Jyoti'],"['Mama, You Can Bet!']",['8.4'],['https://pitchfork.com/reviews/albums/jyoti-mama-you-can-bet/'],['jazz'],
169,['Nubya Garcia'],['Source'],['8.3'],['https://pitchfork.com/reviews/albums/nubya-garcia-source/'],['jazz'],
170,['Carlos Niño & Friends'],['Actual Presence'],['7.7'],['https://pitchfork.com/reviews/albums/carlos-nino-and-friends-actual-presence/'],['jazz'],
171,['Boldy James'],['Manger on McNichols'],['7.7'],['https://pitchfork.com/reviews/albums/boldy-james-sterling-toles-manger-on-mcnichols/'],['jazz'],
172,['Kamaal Williams'],['Wu Hen'],['7.3'],['https://pitchfork.com/reviews/albums/kamaal-williams-wu-hen/'],['jazz'],
173,['Oneness of Juju'],['African Rhythms 1970-1982'],['8.4'],['https://pitchfork.com/reviews/albums/oneness-of-juju-african-rhythms-1970-1982/'],['jazz'],
174,['Asher Gamedze'],['Dialectic Soul'],['8.0'],['https://pitchfork.com/reviews/albums/asher-gamedze-dialectic-soul/'],['jazz'],
175,['Greg Foat'],['Symphonie Pacifique'],['7.3'],['https://pitchfork.com/reviews/albums/greg-foat-symphonie-pacifique/'],['jazz'],
176,['Albert Ayler'],['New Grass'],['8.7'],['https://pitchfork.com/reviews/albums/albert-ayler-new-grass/'],['jazz'],
177,['Quin Kirchner'],['The Shadows and the Light'],['8.0'],['https://pitchfork.com/reviews/albums/quin-kirchner-the-shadows-and-the-light/'],['jazz'],
178,['Roy Ayers'],['Roy Ayers JID 002'],['6.1'],['https://pitchfork.com/reviews/albums/roy-ayers-adrian-younge-ali-shaheed-roy-ayers-jid-002/'],['jazz'],
179,['Ambrose Akinmusire'],['on the tender spot of every calloused moment'],['7.8'],['https://pitchfork.com/reviews/albums/ambrose-akinmusire-on-the-tender-spot-of-every-calloused-moment/'],['jazz'],
